ID;Item;Item Level;Classes;Category;Bind;Version
62898;Tol Barad Commendation;80;None;Items;Binds when picked up;Normal
69607;Touch of Discord;353;None;Wands;Binds when picked up;Normal
71151;Trail of Embers;378;None;Wands;Binds when picked up;Normal
72866;Treachery's Bite;378;None;One-Handed Swords;Binds when picked up;Normal
78389;Treads of Crushed Flesh;410;None;Plate Feet;Binds when picked up;Heroic
77259;Treads of Crushed Flesh;397;None;Plate Feet;Binds when picked up;Normal
78396;Treads of Crushed Flesh;384;None;Plate Feet;Binds when picked up;LFR
78415;Treads of Dormant Dreams;410;None;Mail Feet;Binds when picked up;Heroic
77251;Treads of Dormant Dreams;397;None;Mail Feet;Binds when picked up;Normal
78423;Treads of Dormant Dreams;384;None;Mail Feet;Binds when picked up;LFR
65033;Treads of Flawless Creation;372;None;Mail Feet;Binds when picked up;Heroic
59350;Treads of Flawless Creation;359;None;Mail Feet;Binds when picked up;Normal
58482;Treads of Fleeting Joy;359;None;Leather Feet;Binds when picked up;Normal
65128;Treads of Hideous Transformation;372;None;Leather Feet;Binds when picked up;Heroic
59495;Treads of Hideous Transformation;359;None;Leather Feet;Binds when picked up;Normal
71027;Treads of Implicit Obedience;378;None;Mail Feet;Binds when picked up;Normal
65116;Treads of Liquid Ice;372;None;Cloth Feet;Binds when picked up;Heroic
59508;Treads of Liquid Ice;359;None;Cloth Feet;Binds when picked up;Normal
62385;Treads of Malorne;359;None;Mail Feet;Binds when picked up;Normal
65012;Treads of Savage Beatings;372;None;Plate Feet;Binds when picked up;Heroic
59464;Treads of Savage Beatings;359;None;Plate Feet;Binds when picked up;Normal
78434;Treads of Sordid Screams;410;None;Leather Feet;Binds when picked up;Heroic
77243;Treads of Sordid Screams;397;None;Leather Feet;Binds when picked up;Normal
78442;Treads of Sordid Screams;384;None;Leather Feet;Binds when picked up;LFR
69951;Treads of the Craft;378;None;Leather Feet;Binds when picked up;Normal
72881;Treads of the Past;378;None;Plate Feet;Binds when picked up;Normal
71351;Treads of the Penitent Man;378;None;Plate Feet;Binds when picked up;Normal
71332;Tremendous Tankard O' Terror;365;None;One-Handed Maces;Binds when picked up;Normal
72828;Trickster's Edge;378;None;One-Handed Axes;Binds when picked up;Normal
69641;Troll Skull Chestplate;353;None;Plate Chest;Binds when picked up;Normal
69916;Trollbane (Daakara);132;None;Two-Handed Axes;Binds when picked up;Normal
65099;Tsanga's Helm;372;None;Leather Head;Binds when picked up;Heroic
60202;Tsanga's Helm;359;None;Leather Head;Binds when picked up;Normal
62044;Tsunami Deck;85;None;Items;Binds when picked up;Normal
65037;Tunic of Failed Experiments;372;None;Mail Chest;Binds when picked up;Heroic
59346;Tunic of Failed Experiments;359;None;Mail Chest;Binds when picked up;Normal
65244;Tunic of the Raging Elements;372;Shaman;Mail Chest;Binds when picked up;Heroic
60309;Tunic of the Raging Elements;359;Shaman;Mail Chest;Binds when picked up;Normal
71830;Turbid Elven Peridot;85;None;Green Gems;Binds when picked up;Normal
77142;Turbid Elven Peridot;85;None;Green Gems;Binds when picked up;Normal
69574;Tusked Shoulderpads;353;None;Leather Shoulder;Binds when picked up;Normal
76162;Twilight Amulet;378;None;Neck;Binds when picked up;Normal
56563;Twilight Scale Chestguard;359;None;Mail Chest;Binds when picked up;Normal
60230;Twilight Scale Leggings;379;None;Mail Legs;Binds when picked up;Normal
65090;Twilight's Hammer;372;None;One-Handed Maces;Binds when picked up;Heroic
63680;Twilight's Hammer;359;None;One-Handed Maces;Binds when picked up;Normal
63095;Twilight's Hammer Cowl;200;Warlock;Cloth Head;Binds when picked up;Normal
224375;Twilight's Hammer Regalia Belt;1;None;Waist;Binds when picked up;Normal
224376;Twilight's Hammer Regalia Boots;1;None;Feet;Binds when picked up;Normal
224377;Twilight's Hammer Regalia Bracer;1;None;Wrist;Binds when picked up;Normal
224379;Twilight's Hammer Regalia Gloves;1;None;Hands;Binds when picked up;Normal
224380;Twilight's Hammer Regalia Helmet;1;None;Head;Binds when picked up;Normal
224381;Twilight's Hammer Regalia Kilt;1;None;Legs;Binds when picked up;Normal
224382;Twilight's Hammer Regalia Robe;1;None;Chest;Binds when picked up;Normal
224383;Twilight's Hammer Regalia Shoulders;1;None;Shoulder;Binds when picked up;Normal
224378;Twilight's Hammer Regalia Tunic;1;None;Chest;Binds when picked up;Normal
63094;Twilight's Hammer Robe;200;Warlock;Cloth Chest;Binds when picked up;Normal
63093;Twilight's Hammer Shoulders;359;Warrior;Plate Shoulder;Binds when picked up;Normal
69620;Twinblade of the Hakkari;353;None;Daggers;Binds when picked up;Normal
69621;Twinblade of the Hakkari;353;None;Daggers;Binds when picked up;Normal
58189;Twined Band of Flowers;359;None;Finger;Binds when picked up;Normal
69586;Two-Toed Boots;353;None;Leather Feet;Binds when picked up;Normal
76755;Tyrael's Charger;20;None;Mount Items;Binds when picked up;Normal
64645;Tyrande's Favorite Doll;359;None;Trinket;Binds to account;Normal
68600;Uhn'agh Fash, the Darkest Betrayal;372;None;Daggers;Binds when picked up;Heroic
59494;Uhn'agh Fash, the Darkest Betrayal;359;None;Daggers;Binds when picked up;Normal
70163;Unbreakable Guardian;365;None;One-Handed Swords;Binds when picked up;Normal
71021;Uncrushable Belt of Fury;378;None;Plate Waist;Binds when picked up;Normal
78368;Underdweller's Spaulders;410;None;Leather Shoulder;Binds when picked up;Heroic
77271;Underdweller's Spaulders;397;None;Leather Shoulder;Binds when picked up;Normal
78375;Underdweller's Spaulders;384;None;Leather Shoulder;Binds when picked up;LFR
78557;Unexpected Backup;410;None;Leather None;Binds when picked up;Heroic
77085;Unexpected Backup;397;None;Leather None;Binds when picked up;Normal
78636;Unexpected Backup;384;None;Leather None;Binds when picked up;LFR
59520;Unheeded Warning;359;None;Trinket;Binds when equipped;Normal
62463;Unsolvable Riddle;359;None;Trinket;Binds when picked up;Normal
62468;Unsolvable Riddle;359;None;Trinket;Binds when picked up;Normal
68709;Unsolvable Riddle;359;None;Trinket;Binds when picked up;Normal
71983;Unstoppable Destroyer's Legplates;397;None;Plate Legs;Binds when picked up;Normal
78363;Vagaries of Time;410;None;One-Handed Maces;Binds when picked up;Heroic
77214;Vagaries of Time;397;None;One-Handed Maces;Binds when picked up;Normal
78383;Vagaries of Time;384;None;One-Handed Maces;Binds when picked up;LFR
65112;Valiona's Medallion;372;None;Neck;Binds when picked up;Heroic
59512;Valiona's Medallion;359;None;Neck;Binds when picked up;Normal
69110;Variable Pulse Lightning Capacitor;397;None;Trinket;Binds when picked up;Heroic
68925;Variable Pulse Lightning Capacitor;384;None;Trinket;Binds when picked up;Normal
72899;Varo'then's Brooch;378;None;Trinket;Binds when picked up;Normal
72900;Veil of Lies;378;None;Trinket;Binds when picked up;Normal
71864;Veiled Shadow Spinel;85;None;Purple Gems;Binds when picked up;Normal
77946;Vengeance;397;None;Daggers;Binds when picked up;Normal
69167;Vessel of Acceleration;397;None;Trinket;Binds when picked up;Heroic
68995;Vessel of Acceleration;384;None;Trinket;Binds when picked up;Normal
78568;Vestal's Irrepressible Girdle;410;None;Cloth Waist;Binds when picked up;Heroic
77187;Vestal's Irrepressible Girdle;397;None;Cloth Waist;Binds when picked up;Normal
78647;Vestal's Irrepressible Girdle;384;None;Cloth Waist;Binds when picked up;LFR
71279;Vestment of the Cleansing Flame;378;Priest;Cloth Chest;Binds when picked up;Normal
69623;Vestments of the Soulflayer;353;None;Leather Chest;Binds when picked up;Normal
77999;Vial of Shadows;410;None;Trinket;Binds when picked up;Heroic
77207;Vial of Shadows;397;None;Trinket;Binds when picked up;Normal
77979;Vial of Shadows;384;None;Trinket;Binds when picked up;LFR
65109;Vial of Stolen Memories;372;None;Trinket;Binds when picked up;Heroic
59515;Vial of Stolen Memories;359;None;Trinket;Binds when picked up;Normal
65891;Vial of the Sands;85;None;None;Binds when picked up;Normal
68777;Vibrant Alchemist Stone;359;None;Trinket;Binds when picked up;Normal
70511;Vicious Gladiator's Armbands of Meditation;371;Shaman;Mail Wrist;Binds when picked up;Heroic
60535;Vicious Gladiator's Armbands of Meditation;365;Shaman;Mail Wrist;Binds when picked up;Normal
70512;Vicious Gladiator's Armbands of Prowess;371;Shaman;Mail Wrist;Binds when picked up;Heroic
60569;Vicious Gladiator's Armbands of Prowess;365;Shaman;Mail Wrist;Binds when picked up;Normal
70513;Vicious Gladiator's Armplates of Alacrity;371;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Heroic
60512;Vicious Gladiator's Armplates of Alacrity;365;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
70514;Vicious Gladiator's Armplates of Proficiency;371;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Heroic
60523;Vicious Gladiator's Armplates of Proficiency;365;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
70515;Vicious Gladiator's Armwraps of Accuracy;371;Rogue, Druid;Leather Wrist;Binds when picked up;Heroic
60591;Vicious Gladiator's Armwraps of Accuracy;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
70516;Vicious Gladiator's Armwraps of Alacrity;371;Rogue, Druid;Leather Wrist;Binds when picked up;Heroic
60594;Vicious Gladiator's Armwraps of Alacrity;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
60585;Vicious Gladiator's Armwraps of Dominance;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
60608;Vicious Gladiator's Armwraps of Dominance;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
60588;Vicious Gladiator's Armwraps of Triumph;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
60597;Vicious Gladiator's Armwraps of Triumph;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
60598;Vicious Gladiator's Armwraps of Triumph;365;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
70517;Vicious Gladiator's Badge of Conquest;371;None;Trinket;Binds when picked up;Heroic
61033;Vicious Gladiator's Badge of Conquest;365;None;Trinket;Binds when picked up;Normal
70518;Vicious Gladiator's Badge of Dominance;371;None;Trinket;Binds when picked up;Heroic
61035;Vicious Gladiator's Badge of Dominance;365;None;Trinket;Binds when picked up;Normal
70519;Vicious Gladiator's Badge of Victory;371;None;Trinket;Binds when picked up;Heroic
61034;Vicious Gladiator's Badge of Victory;365;None;Trinket;Binds when picked up;Normal
70520;Vicious Gladiator's Band of Accuracy;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Heroic
60647;Vicious Gladiator's Band of Accuracy;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Normal
70521;Vicious Gladiator's Band of Cruelty;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Heroic
60645;Vicious Gladiator's Band of Cruelty;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Normal
60646;Vicious Gladiator's Band of Dominance;365;None;Finger;Binds when picked up;Normal
60648;Vicious Gladiator's Band of Dominance;365;None;Finger;Binds when picked up;Normal
70522;Vicious Gladiator's Band of Meditation;371;Paladin, Priest, Shaman, Druid;Finger;Binds when picked up;Heroic
60649;Vicious Gladiator's Band of Meditation;365;Paladin, Priest, Shaman, Druid;Finger;Binds when picked up;Normal
67476;Vicious Gladiator's Barrier;372;None;Off Hand;Binds when picked up;Heroic
61360;Vicious Gladiator's Barrier;359;None;Off Hand;Binds when picked up;Normal
67464;Vicious Gladiator's Baton of Light;372;None;Wands;Binds when picked up;Heroic
61351;Vicious Gladiator's Baton of Light;359;None;Wands;Binds when picked up;Normal
67450;Vicious Gladiator's Battle Staff;372;None;Staves;Binds when picked up;Heroic
61341;Vicious Gladiator's Battle Staff;359;None;Staves;Binds when picked up;Normal
70523;Vicious Gladiator's Belt of Cruelty;371;Druid;Leather Waist;Binds when picked up;Heroic
60583;Vicious Gladiator's Belt of Cruelty;365;Druid;Leather Waist;Binds when picked up;Normal
60606;Vicious Gladiator's Belt of Dominance;365;Rogue, Druid;Leather Waist;Binds when picked up;Normal
60609;Vicious Gladiator's Belt of Dominance;365;Rogue, Druid;Leather Waist;Binds when picked up;Normal
70524;Vicious Gladiator's Belt of Meditation;371;Druid;Leather Waist;Binds when picked up;Heroic
60580;Vicious Gladiator's Belt of Meditation;365;Druid;Leather Waist;Binds when picked up;Normal
60592;Vicious Gladiator's Belt of Triumph;365;Rogue, Druid;Leather Waist;Binds when picked up;Normal
60595;Vicious Gladiator's Belt of Triumph;365;Rogue, Druid;Leather Waist;Binds when picked up;Normal
60600;Vicious Gladiator's Belt of Triumph;365;Rogue, Druid;Leather Waist;Binds when picked up;Normal
70525;Vicious Gladiator's Bindings of Meditation;371;Druid;Leather Wrist;Binds when picked up;Heroic
60582;Vicious Gladiator's Bindings of Meditation;365;Druid;Leather Wrist;Binds when picked up;Normal
70526;Vicious Gladiator's Bindings of Prowess;371;Druid;Leather Wrist;Binds when picked up;Heroic
60611;Vicious Gladiator's Bindings of Prowess;365;Druid;Leather Wrist;Binds when picked up;Normal
67470;Vicious Gladiator's Bonecracker;372;None;One-Handed Maces;Binds when picked up;Heroic
61336;Vicious Gladiator's Bonecracker;359;None;One-Handed Maces;Binds when picked up;Normal
67452;Vicious Gladiator's Bonegrinder;372;None;Two-Handed Maces;Binds when picked up;Heroic
61339;Vicious Gladiator's Bonegrinder;359;None;Two-Handed Maces;Binds when picked up;Normal
70527;Vicious Gladiator's Boots of Alacrity;371;Rogue, Druid;Leather Feet;Binds when picked up;Heroic
60593;Vicious Gladiator's Boots of Alacrity;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
65610;Vicious Gladiator's Boots of Alacrity;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
70528;Vicious Gladiator's Boots of Cruelty;371;Rogue, Druid;Leather Feet;Binds when picked up;Heroic
60587;Vicious Gladiator's Boots of Cruelty;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
65609;Vicious Gladiator's Boots of Cruelty;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
60584;Vicious Gladiator's Boots of Dominance;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
60610;Vicious Gladiator's Boots of Dominance;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
60590;Vicious Gladiator's Boots of Triumph;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
60596;Vicious Gladiator's Boots of Triumph;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
60599;Vicious Gladiator's Boots of Triumph;365;Rogue, Druid;Leather Feet;Binds when picked up;Normal
70529;Vicious Gladiator's Bracers of Meditation;371;Paladin;Plate Wrist;Binds when picked up;Heroic
60541;Vicious Gladiator's Bracers of Meditation;365;Paladin;Plate Wrist;Binds when picked up;Normal
70530;Vicious Gladiator's Bracers of Prowess;371;Paladin;Plate Wrist;Binds when picked up;Heroic
60520;Vicious Gladiator's Bracers of Prowess;365;Paladin;Plate Wrist;Binds when picked up;Normal
60507;Vicious Gladiator's Bracers of Salvation;365;Warrior, Paladin;Plate Wrist;Binds when picked up;Normal
60515;Vicious Gladiator's Bracers of Salvation;365;Warrior, Paladin;Plate Wrist;Binds when picked up;Normal
60510;Vicious Gladiator's Bracers of Triumph;365;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
60524;Vicious Gladiator's Bracers of Triumph;365;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
60529;Vicious Gladiator's Bracers of Triumph;365;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
70531;Vicious Gladiator's Cape of Cruelty;371;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Heroic
60783;Vicious Gladiator's Cape of Cruelty;365;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Normal
70532;Vicious Gladiator's Cape of Prowess;371;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Heroic
60779;Vicious Gladiator's Cape of Prowess;365;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Normal
70533;Vicious Gladiator's Chain Armor;371;Hunter;Mail Chest;Binds when picked up;Heroic
60423;Vicious Gladiator's Chain Armor;365;Hunter;Mail Chest;Binds when picked up;Normal
65579;Vicious Gladiator's Chain Armor;365;Hunter;Mail Chest;Binds when picked up;Normal
70534;Vicious Gladiator's Chain Gauntlets;371;Hunter;Mail Hands;Binds when picked up;Heroic
60424;Vicious Gladiator's Chain Gauntlets;365;Hunter;Mail Hands;Binds when picked up;Normal
65544;Vicious Gladiator's Chain Gauntlets;365;Hunter;Mail Hands;Binds when picked up;Normal
70535;Vicious Gladiator's Chain Helm;371;Hunter;Mail Head;Binds when picked up;Heroic
60425;Vicious Gladiator's Chain Helm;365;Hunter;Mail Head;Binds when picked up;Normal
65543;Vicious Gladiator's Chain Helm;365;Hunter;Mail Head;Binds when picked up;Normal
70536;Vicious Gladiator's Chain Leggings;371;Hunter;Mail Legs;Binds when picked up;Heroic
60426;Vicious Gladiator's Chain Leggings;365;Hunter;Mail Legs;Binds when picked up;Normal
65538;Vicious Gladiator's Chain Leggings;365;Hunter;Mail Legs;Binds when picked up;Normal
70537;Vicious Gladiator's Chain Spaulders;371;Hunter;Mail Shoulder;Binds when picked up;Heroic
60427;Vicious Gladiator's Chain Spaulders;365;Hunter;Mail Shoulder;Binds when picked up;Normal
65537;Vicious Gladiator's Chain Spaulders;365;Hunter;Mail Shoulder;Binds when picked up;Normal
70538;Vicious Gladiator's Choker of Accuracy;371;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Heroic
60673;Vicious Gladiator's Choker of Accuracy;365;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
70539;Vicious Gladiator's Choker of Proficiency;371;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Heroic
60670;Vicious Gladiator's Choker of Proficiency;365;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
70540;Vicious Gladiator's Clasp of Cruelty;371;Paladin;Plate Waist;Binds when picked up;Heroic
60505;Vicious Gladiator's Clasp of Cruelty;365;Paladin;Plate Waist;Binds when picked up;Normal
70541;Vicious Gladiator's Clasp of Meditation;371;Paladin;Plate Waist;Binds when picked up;Heroic
60539;Vicious Gladiator's Clasp of Meditation;365;Paladin;Plate Waist;Binds when picked up;Normal
67474;Vicious Gladiator's Cleaver;372;None;One-Handed Axes;Binds when picked up;Heroic
61324;Vicious Gladiator's Cleaver;359;None;One-Handed Axes;Binds when picked up;Normal
70542;Vicious Gladiator's Cloak of Alacrity;371;Warrior, Paladin, Death Knight;Back;Binds when picked up;Heroic
60776;Vicious Gladiator's Cloak of Alacrity;365;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
60780;Vicious Gladiator's Cloak of Conquest;365;None;Back;Binds when picked up;Normal
60781;Vicious Gladiator's Cloak of Conquest;365;None;Back;Binds when picked up;Normal
60782;Vicious Gladiator's Cloak of Conquest;365;None;Back;Binds when picked up;Normal
60784;Vicious Gladiator's Cloak of Dominance;365;None;Back;Binds when picked up;Normal
60785;Vicious Gladiator's Cloak of Dominance;365;None;Back;Binds when picked up;Normal
70543;Vicious Gladiator's Cloak of Prowess;371;Warrior, Paladin, Death Knight;Back;Binds when picked up;Heroic
60778;Vicious Gladiator's Cloak of Prowess;365;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
60774;Vicious Gladiator's Cloak of Victory;365;None;Back;Binds when picked up;Normal
60775;Vicious Gladiator's Cloak of Victory;365;None;Back;Binds when picked up;Normal
60777;Vicious Gladiator's Cloak of Victory;365;None;Back;Binds when picked up;Normal
70544;Vicious Gladiator's Cord of Accuracy;371;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
60626;Vicious Gladiator's Cord of Accuracy;365;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
70545;Vicious Gladiator's Cord of Cruelty;371;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
60612;Vicious Gladiator's Cord of Cruelty;365;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
60631;Vicious Gladiator's Cord of Dominance;365;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
60632;Vicious Gladiator's Cord of Dominance;365;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
70546;Vicious Gladiator's Cord of Meditation;371;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
60637;Vicious Gladiator's Cord of Meditation;365;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
70547;Vicious Gladiator's Cuffs of Accuracy;371;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
60628;Vicious Gladiator's Cuffs of Accuracy;365;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
60614;Vicious Gladiator's Cuffs of Dominance;365;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
60629;Vicious Gladiator's Cuffs of Dominance;365;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
70548;Vicious Gladiator's Cuffs of Meditation;371;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
60635;Vicious Gladiator's Cuffs of Meditation;365;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
70549;Vicious Gladiator's Cuffs of Prowess;371;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
60634;Vicious Gladiator's Cuffs of Prowess;365;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
67453;Vicious Gladiator's Decapitator;372;None;Two-Handed Axes;Binds when picked up;Heroic
61326;Vicious Gladiator's Decapitator;359;None;Two-Handed Axes;Binds when picked up;Normal
70550;Vicious Gladiator's Dragonhide Gloves;371;Druid;Leather Hands;Binds when picked up;Heroic
60443;Vicious Gladiator's Dragonhide Gloves;365;Druid;Leather Hands;Binds when picked up;Normal
65589;Vicious Gladiator's Dragonhide Gloves;365;Druid;Leather Hands;Binds when picked up;Normal
70551;Vicious Gladiator's Dragonhide Helm;371;Druid;Leather Head;Binds when picked up;Heroic
60444;Vicious Gladiator's Dragonhide Helm;365;Druid;Leather Head;Binds when picked up;Normal
65588;Vicious Gladiator's Dragonhide Helm;365;Druid;Leather Head;Binds when picked up;Normal
70552;Vicious Gladiator's Dragonhide Legguards;371;Druid;Leather Legs;Binds when picked up;Heroic
60445;Vicious Gladiator's Dragonhide Legguards;365;Druid;Leather Legs;Binds when picked up;Normal
65587;Vicious Gladiator's Dragonhide Legguards;365;Druid;Leather Legs;Binds when picked up;Normal
70553;Vicious Gladiator's Dragonhide Robes;371;Druid;Leather Chest;Binds when picked up;Heroic
60446;Vicious Gladiator's Dragonhide Robes;365;Druid;Leather Chest;Binds when picked up;Normal
65542;Vicious Gladiator's Dragonhide Robes;365;Druid;Leather Chest;Binds when picked up;Normal
70554;Vicious Gladiator's Dragonhide Spaulders;371;Druid;Leather Shoulder;Binds when picked up;Heroic
60447;Vicious Gladiator's Dragonhide Spaulders;365;Druid;Leather Shoulder;Binds when picked up;Normal
65541;Vicious Gladiator's Dragonhide Spaulders;365;Druid;Leather Shoulder;Binds when picked up;Normal
70555;Vicious Gladiator's Drape of Diffusion;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Heroic
60786;Vicious Gladiator's Drape of Diffusion;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
70556;Vicious Gladiator's Drape of Meditation;371;Paladin, Priest, Shaman, Druid;Back;Binds when picked up;Heroic
60788;Vicious Gladiator's Drape of Meditation;365;Paladin, Priest, Shaman, Druid;Back;Binds when picked up;Normal
70557;Vicious Gladiator's Drape of Prowess;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Heroic
60787;Vicious Gladiator's Drape of Prowess;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
70558;Vicious Gladiator's Dreadplate Chestpiece;371;Death Knight;Plate Chest;Binds when picked up;Heroic
60408;Vicious Gladiator's Dreadplate Chestpiece;365;Death Knight;Plate Chest;Binds when picked up;Normal
65597;Vicious Gladiator's Dreadplate Chestpiece;365;Death Knight;Plate Chest;Binds when picked up;Normal
70559;Vicious Gladiator's Dreadplate Gauntlets;371;Death Knight;Plate Hands;Binds when picked up;Heroic
60409;Vicious Gladiator's Dreadplate Gauntlets;365;Death Knight;Plate Hands;Binds when picked up;Normal
65596;Vicious Gladiator's Dreadplate Gauntlets;365;Death Knight;Plate Hands;Binds when picked up;Normal
70560;Vicious Gladiator's Dreadplate Helm;371;Death Knight;Plate Head;Binds when picked up;Heroic
60410;Vicious Gladiator's Dreadplate Helm;365;Death Knight;Plate Head;Binds when picked up;Normal
65595;Vicious Gladiator's Dreadplate Helm;365;Death Knight;Plate Head;Binds when picked up;Normal
70561;Vicious Gladiator's Dreadplate Legguards;371;Death Knight;Plate Legs;Binds when picked up;Heroic
60411;Vicious Gladiator's Dreadplate Legguards;365;Death Knight;Plate Legs;Binds when picked up;Normal
65594;Vicious Gladiator's Dreadplate Legguards;365;Death Knight;Plate Legs;Binds when picked up;Normal
70562;Vicious Gladiator's Dreadplate Shoulders;371;Death Knight;Plate Shoulder;Binds when picked up;Heroic
60412;Vicious Gladiator's Dreadplate Shoulders;365;Death Knight;Plate Shoulder;Binds when picked up;Normal
65593;Vicious Gladiator's Dreadplate Shoulders;365;Death Knight;Plate Shoulder;Binds when picked up;Normal
61027;Vicious Gladiator's Emblem of Accuracy;365;None;Trinket;Binds when picked up;Normal
61028;Vicious Gladiator's Emblem of Alacrity;365;None;Trinket;Binds when picked up;Normal
70563;Vicious Gladiator's Emblem of Cruelty;371;None;Trinket;Binds when picked up;Heroic
61026;Vicious Gladiator's Emblem of Cruelty;365;None;Trinket;Binds when picked up;Normal
70564;Vicious Gladiator's Emblem of Meditation;371;None;Trinket;Binds when picked up;Heroic
61031;Vicious Gladiator's Emblem of Meditation;365;None;Trinket;Binds when picked up;Normal
61030;Vicious Gladiator's Emblem of Proficiency;365;None;Trinket;Binds when picked up;Normal
61029;Vicious Gladiator's Emblem of Prowess;365;None;Trinket;Binds when picked up;Normal
70565;Vicious Gladiator's Emblem of Tenacity;371;None;Trinket;Binds when picked up;Heroic
61032;Vicious Gladiator's Emblem of Tenacity;365;None;Trinket;Binds when picked up;Normal
67479;Vicious Gladiator's Endgame;372;None;Held In Off-hand;Binds when picked up;Heroic
61357;Vicious Gladiator's Endgame;359;None;Held In Off-hand;Binds when picked up;Normal
67449;Vicious Gladiator's Energy Staff;372;None;Staves;Binds when picked up;Heroic
61342;Vicious Gladiator's Energy Staff;359;None;Staves;Binds when picked up;Normal
70566;Vicious Gladiator's Felweave Amice;371;Warlock;Cloth Shoulder;Binds when picked up;Heroic
60482;Vicious Gladiator's Felweave Amice;365;Warlock;Cloth Shoulder;Binds when picked up;Normal
65528;Vicious Gladiator's Felweave Amice;365;Warlock;Cloth Shoulder;Binds when picked up;Normal
70567;Vicious Gladiator's Felweave Cowl;371;Warlock;Cloth Head;Binds when picked up;Heroic
60479;Vicious Gladiator's Felweave Cowl;365;Warlock;Cloth Head;Binds when picked up;Normal
65571;Vicious Gladiator's Felweave Cowl;365;Warlock;Cloth Head;Binds when picked up;Normal
70568;Vicious Gladiator's Felweave Handguards;371;Warlock;Cloth Hands;Binds when picked up;Heroic
60478;Vicious Gladiator's Felweave Handguards;365;Warlock;Cloth Hands;Binds when picked up;Normal
65572;Vicious Gladiator's Felweave Handguards;365;Warlock;Cloth Hands;Binds when picked up;Normal
70569;Vicious Gladiator's Felweave Raiment;371;Warlock;Cloth Chest;Binds when picked up;Heroic
60481;Vicious Gladiator's Felweave Raiment;365;Warlock;Cloth Chest;Binds when picked up;Normal
65529;Vicious Gladiator's Felweave Raiment;365;Warlock;Cloth Chest;Binds when picked up;Normal
